title,lang,source_name,format,category,cefr_level,license,text
B2 2018 II_001-022 (9ae8873b-61d0-4d87-aaaa-1947250b8a92).txt,et,elle,document-level,learner,B2,CC BY 4.0,"Lugupeetud hooldamise juhataja  
Mul on kaebus. 
Ma tahan pöörduda Teie poole. 
Nagu te teate, eelmisel aastal te sõlmisite tänavate ja parkide hooldamiseks lepingu uue teenusepakkujaga. 
Ma ei ole üldse firma ""Tee ja auto"" tööga rahul. 
Minu pöördumise põhjus on selles, et talvel oli palju lund. 
Parkimiskohad olid täis lumis, mis segas elanikutele, kellel on oma autod. 
Firma ""Tee ja auto"" korristab lund väga harva. 
Minu arvates, te peate sellele oma tähelepanu pöörduma. 
Kes jälgib, kuidas firma teeb oma tööd? 
Kuidas on võimalik olukorra lahendada? 
Ma loodan, et kohalik omavalitsus määrab inimest, kes saab kontrollida firma ""Tee ja auto"" tööd iga päev. 
Loodan, et teete midagi. 
Lugupidamisega, Kadri ---, linnaelanik tel. ---"
030_BRRS1036.txt,en,icle500,document-level,learner,B2,CC0 1.0 (Public Domain),"Unlike people tend to believe, the Feminist Movement has existed since biblical times. The Old Testament mentions that the five daughters of a man who had died claimed for their right to his inheritance instead of their uncle. They claimed Why should the name of our father be omitted from among his family because he had no sons? Give us a possession among our fathers brother. Thousands of years have passed and the struggles have been persistent. Women are still establishing their position within society. But at what cost? 
It is unquestionable that the Womens Movement contributed a great deal to strengthen women's rights. Before the rise 
of the movement women were not aloud to elect or be elected in local elections. Moreover, they had no right to own any property: it would belong either to their father or to their husband. Some were not allowed to work or wear pants because that would be inappropriate behavior for a lady . 
However, being entitled to the same rights as men was not enough to the feminists, who claim that not only should women have the same rights, but also no gender differences should be considered at all. Having the same rights is not a synonym for behaving or being equal. It should only mean that these differences will not be used as excuses to discriminate one another . 
As a result of this lack of boundaries, the Womens Movement did not consider the inner differences that exist between man and woman. Science has already proved that the males brain works and reacts in a distinct way from the females. And instead of valuing and developing what each gender has of best, the movement tries to ignore genetics . 
Therefore, women assumed many male jobs in order to prove their capability while man made no efforts to take on female responsibilities. It generated three main consequences to the modern woman. The first one is the postponement of motherhood, which can lead to infertility and increase the probability of abnormalities in the fetuss formation. The second result is full-time jobs: women not only work regularly but also have to take care of their homes and children, most of the time with no help from their partners. It raises stress levels, and, consequently, the occurrence of illnesses and also creates tensions within the relationship between the woman and her family. Finally, it created a contingent of well-succeeded single women. Most men are not ready to date women more powerful than them and with better salaries than theirs. Even considering this kind of sexist behavior, the problems still persist: women do not want to remain single but they just can not find a partner . 
In short, the Feminist Movement has done a great job in relation to women's rights. But we should reflect on the results of some of its claims, as some of them did more harm than good to women. Instead of accusing Harvard's president Lawrence Summers of being sexist, the movement should analyze the ideas behind his words. It should keep defending women but also take into consideration that gender differences are innate and can be better exploited so as to act on their own behalf ."
C1 2018 II_004-070 (f2299c9a-7856-41f2-a1d1-c3c18629ea1e).txt,et,elle,document-level,learner,C1,CC BY 4.0,"Head kolleegid!
Hiljuti käisin digipädevuse seminaril ja sealt jäid kõlama mõtted, mis haakusid murede ja ideedega, mida ise varem mõelnud olen ja mida teiega jagada tahan.
Selge on see, et digipädevus on tänapäeva ühiskonnas toimetuleku eeldus. 
Te ju teate, et mitte-digilahendused on asutustes ja ettevõtetes endiselt paraleelselt kasutuses, et ka digimaailmas vähem orienteeruvad inimesed pääseksid teenustele ligi, aga nende lahenduste tugi kipub muutuma teisejärguliseks. 
Kes digi kasutab, toimetab kiiremini ja saab seeläbi eeliseid.
Näiteks kirjavahetuses, lepingute sõlmimisel, arsti retseptide kasutamisel, firma aruannete ja deklaratsioonide esitamisel. 
Mulje ja maine on ka möödapääsmatud nähtused - iga firma ja nii mõnigi edasipüüdlik inimene tahab olla esirindes, et muljet avaldada - või siis hoopis teadlikult loobuda sellest, luues endale vanamoelise imago. 
See viimane on küll pigem erand.
Mõtlen ja leian, et teatud vanamoelisuse alalhoid, moodsa mugava kõrval, võib olla kasulik.
Tagavarasüsteemid, mis ei põhine digitehnoloogial, tagavad toimetulekut hädaolukorras. 
Räägiti seminaril värskest uudisest, et Ameerika Ühendriikide kosmoseagentuur NASA viis hiljuti oma kosmoselaborisse sekstandi - jah, sellise vanaaja metallist navigatsiooniseadme - et harjutada Kuu ja tähtede abil navigeerimist arvutirikke korral. 
See näide mulle meeldis.
Loomulikult tuleb mõelda turvariskide maandamisele ka tavapärasemates tingimustes, kus digisüsteemid töötavad ootuspäraselt.
Riskideks on infoleke, mis võib toimuda telefoni või sülearvuti varguse kaudu, samuti elektroonilise sissetungi või pealtkuulamise kaudu. 
Tuleks olla teadlik, et lausa vabatahtlikult ei antaks luba kolmandatel osapooltel andmeid kasutada - tähelepanelik tuleks olla sotsiaalvõrgustike ja otsingumootorite tingimuste suhtes. 
Identiteedivargus on ka oht. 
Soovitaksin järgmisi meetmeid turvalisuse tõstmiseks:
 • Võimalusel kasutada 2-astmelist autentimist
 • Töö ja eraelu arvutis eraldi hoida.
 • Suhelda palju päriselus ja silmast silma - et säiliks usaldus, mis võib osutuda kuldaväärt päästjaks hädaolukorras."
Minu perekond (9f7c3a88-f1e1-459b-947c-081aec717adc).txt,et,elle,document-level,learner,A2,CC BY 4.0,"Minu eesnimi on Terhi ja minu perekonnanimi on T. Olen Tampere ülikooli üliõpilane ja elan Tamperel.
Minu peaaine on soome keel.
Minul ei ole veel kõrvalaine.
Töötan riidekaubas L-.
Meil on suur perekond.
Meie perekonnas on kuus inimest: mina, mu vanemad, kaks venni ja üks õde.
Minu vanemad ja õde elavad L-s.
Minu ema on haigleõde ja isa ettevõtja.

Minu eman nimi on Sisko ja isan nimi on Rauno.
Taru on mu õde.
Ta oleb noorem kui ma.
Mu õde oleb gümnasist.
Minu venni olevad vanem kui ma.
Teemu oleb algklasside õpetaja ja Taneli ülikooli üliõpilane.
Taneli elab Tampereel ja Teemu Hämeenlinnas.
Mu ristiema, ristiisa ja muud sugulased elavad Kymenlaaksos.
Mul on mitu sugulased aga me ei kohata korduvalt.

Minu vanaemad elavad K-s.
Mõlemad olevat pensionäre.
Minu vanaisad on surnud."
Sõnaraamatud (4a82943f-2128-4901-a5d1-0bb5d5e2b9ad).txt,et,elle,document-level,learner,B2,CC BY 4.0,"Tihti ütletakse, et tõlkimine ei ole ainult sõnade vaid laiemalt tähenduste pöörtamist.
Ja siin on arvatavasti õigus aga sõnadega töötamine on üks tõlkimise põhielement.
Kuidas tõlkija ei tunne sõnu, ta ei suuta midagi tõlkima.

    Esimene samm tõlgimise kohal on saada aru tekstist millega peab töötama.
Kui tõlkija ei saa aru teksti tähendusist, ta ei või midagi tõlkida.
Siin on heaks abumeeheks kakskeelsed põhisõnaraamatud, mis aitavad leidma võõraskeeliste sõnade soomekeelsed tähendused.
Tänapäeval on eriti elektroonilised sõnaraamatud väga armastatud nii üliõpilaste kui professionaalide tõlkijade hulgas ja see ei ole mingi üllatus.
Kui tõlkimistöö üha enam toimub arvuti abil on väga kasulik ja kerge et võõrad sõnad ka leiduvad arvutilt.
Ma kasutan ka enamasti elektroonilisi sõnaraamatuid, näiteks MOT-sõnaraamatut, kui tõlgin vaid midagi muud kirjutan võõras keeles.

    Aga põhisõnaraamatud ei ole piisavalt kõik see mis tõlkija vajab.
Palju sõltub loomilikult sellest missuguse tekstiga peab töötama.
Kui kõne (vaid töö) all on mingi eriala, näiteks arstiteadus vaid tehnika, tõlkijale on suureks abiks kõnealuse ala oma termsõnaraamat mis leidub eriala termid ja loodetavasti ka lühikesed selgitamised.
Maailmas on palju asju ja  sõnu mille olemasolemine on täiesti tundmatu paljudele inimesile ja minu arvamusel üks kõige parem asi tõlkimisega töötamises on juba see, et tõlkijal on võimalus nii palju uusi asju paljudest huvitavaist erialadest õppida.

    Kuidas tekst, mis peaks tõlkima, räägib vanast ajast, võib olla et siin on palju sõnu mis on tänapäeva inimesele täiesti võõrad.
Sellel juhul võiks abimeehes võtta näiteks Andrus Saareste Eesti keele mõistelise sõnaraamatu, mis leidub palju vanu sõnu ja mõisteid, mis on klassifitseeritud suuriks komplekseiks aga ka head selgitamised ja isegi pildid nendest asjudest mis tänapäeval võib-olla näeme ainult muuseumis.
Ka võõrassõnaraamat antab abi näiteks kui peaks läbi vaatada, milllal kombel võõrassõnad kirjutatakse eesti keeles vaid mis kontekstis teatud sõna võidakse kasutada.

    Üks väga tähtis sõnaraamat, mis ei pea unustama kui tehakse tõlgimistööd, on ükskeelne seletussõnaraamat.
Siin on sõnade seletukset aga harilikult ka palju näiteid kuidas seda sõna kasutatakse.
Mis kontekstis see sõna on hea lahendus, mis see on täiesti vales kohas.
Eriti kuidas tõlgitakse võõrasse keelesse või midagi kirjutatakse muus kui emakeeles on tähtis asi, et tõlkijal on  käeulatuses sõnaraamat mille abil on kergem valida õige sõna.
Kui ma peaksin ainult üks sõnaraamat välja  valida, oleks se jus seletussõnaraamat.
Aga on väga hea, et sõnaraamatuid on erisuguseid, sest et erinevade tekstide tõlkimises vajadakse erinevaid abivahendeid."
Pulmasuvi (a2900106-65e1-4182-ad73-3d348eea157e).txt,et,elle,document-level,learner,B2,CC BY 4.0,"Mäletan alati möödunud suve.
See oli täis rõõmu ja ootust, päikest ja plaane, mis ei jäänud ainult unistusteks, vaid said tegudeks!
Kõik unustamatud sündis, aga kõige parem juht oli kui abiellusin oma meehega juuli lõpul.

            Kolisin tagasi koju Viialasse, sest siin elamisest minu ei tarvitse mitte midagi maksta.
Muidugi pere juures elamine on ka tore, eriti kui olin elanud kaks aastat üksi Tamperes.
Terve suve olin tööl poodis Viialas.
Tööpäevad olid lühikesed, ainult umbes 20 tundi nädalas.
Siis mul oli aega teha mida iganes soovin - sõin jäätist ja mängisin vendadega, mängisin klaverit, õpisin portugali keelt, tegin pulmaplaane.

Nädalalõputil lähin Tamperesse minu peigmeehe juure või tema tuli Viialasse.

Vaatasime filme, käisime piknikul Pyyniki rannas, kõndisime Pyynikki mäeseljakul ning sõime maasikuid suvisel turul.
Kui hakkas vihma sadama, lähime paadiranda vaatama järve peale.

            Juunis olid meie sõprade pulmad.
See oli lõbus pidu, mis olid huvitavaid kõnesid, toredaid mänge ja head sööke.
Ilm oli ilus ja pruutpaar kaunis.
Saime palju häid ideid oma pulma jaoks.
Kogu juuni ja juuli kavandasime pulmaasju: nimekaarte, pruudikimpu, istekohtande paigutusi laudades, pulmaautot... Väga palju asju pidi valmis teha.
Vahepeal kõigi tööd põhjustas stressi meile, aga tõesti vähe riidlesime.
Viimased kaks nädalat läksid jõudsast möödas.
Reedel enne pulmi veedime mitmeid tunde Vähä-Hisso talul pidukohal.
Veel hilisel õhtul sõitsin Valkeakoskisse, kus minu sõber lakkis minu küüned.
Jõudsin maada vaid kuus tundi, kuni kell pool seitse ärkasin, tõusin, sõin hommikust ja läksin juuksuri juure, kes on minu hea sõber.
Kui soeng oli valmis, läksin tagasi koju, mis minu teine sõber tegi mulle meigi.
Siis läksime ema ja pruutneitsiga sõitma Karku kiriku poole Sastamalasse.

Kirikul olin pinevil, aga kui seisin oma isa kõrval esikus, valmina kiriku sisse astuda, kõig pingutus oli kadunud.
Minu pruutneitsi organistisa hakkas mängima orelit orelirõdus.
Siis kõndisin isaga esiosale ja sealt oma peigmeehega altarile.
Kirik oli sugulasi ja sõpru täis, kõigi naeratasid õnnelikult.
Aga ehk kõige õnnelikumad olid mina ja minu mees!
Pulmad olid väga rõõmsad ja ilm oli kõige ilusam selle suvel.
Ei sadanud vihma, vaid päike paistis, aga ei olnudgi liiga kuum.
Sellel päeval vana talukoht järve rannal oli kõige ilusam koht kogu Soome maal!

Veel augusti lõbul olid teiste sõbrade pulmad Hämeenlinnas.

Need olid ka toredad pulmad, ja õnneks ilm oli väga ilus - reedel oli sadanud vihma ja pühapaeval sadas vihma, aga sellel laupäeval vihma ei sadanud, vaid päike paistis ja ilm oli soe.

Suvi ei lõppenud õnneks nende pulmade pärast, sest sõitsime Portugalisse pulmareisil.
Seal elasime mõnusas viietärnihotellis mere ääres.

Kuigi oli juba september, Portugali päike oli väga soe.
Toit oli väga odavat, ja jäätis, mida ostsime itaalia jäätisebaarist, oli palju palju magusam kui Soomes!
Kõndisime palju linnas.
Mõnikord laenasime jalgrattad ja sõitsime nendega.
Õhk lõhnas soolalt ja tuuli lõõtsus lakkamatult.
Kaugel merel paistis mõni kaubalaevad.
Ühel päeval läksime Sintrasse, mis asuvad võimased lossid.

Lissabonis me ei jõudnud aega veeta, aga Oceanarios, suures lissaboni mereakvaariumis küll käisime.
Seal oli väga eksootilisi kalu, raikalu, merihobukesi, kauneid pingviine ja naljakaid saarmaid.
Pulmareis oli väga tore.

Otsustasime, et sesse maha läheme veel tagasi!

Kui tulime tagasi Soome, siin oli väga kõle ja vihma sadas.

Portugalis olime saanud lisaaega oma suvele, aga sügis oli juba alanud Soomes.

Nüüd suvi oli lõppenud totaalselt.
ämeenlinnas.

fadf"
248_JPSW3003.txt,en,icle500,document-level,learner,B2,CC0 1.0 (Public Domain),"Today English is widely used among many people in the world. The necessity of that people can use English is clearly rising. Now many students, adults, even little children are learning English at a school or special school like an English conversation school in Japan. But acquiring English in the native country is not easy. Some learners of English have difficulty in learning English before they reach proficient level. Then what are the most important factors in successful language learning? It's not intelligence and aptitude. Some individuals have an exceptional aptitude for language learning. But I think that the answer is motivation and attitude. High levels of motivation and positive attitude are correlated with success in language acquisition. And successful learning enhances motivation. I believe that .
The principal way that teachers can influence students' motivation is by making the classroom a supportive environment in which students are stimulated, engaged in activities which are appropriate to their age, interests, and English level. And most important thing is that students can experience success. So English teachers need to devise their classes to make interesting and effective classes so that their students can be interested in English and progress their English well .
How class is interesting and effective for students? It's a student-centered class. Some English teachers don't give their students many opportunities to speak in English. In English class, teacher should not be a center of the class and should give students many opportunities to use English as much as possible. And it's important for teachers to make a good atmosphere that all students can speak their opinions or thoughts freely .
When I was a high school student, all English teachers taught us in Japanese. They hardly spoke English except for reading textbook. And they applied traditional method like a grammar translation. The focus was on the language itself, rather than on information which is carried by the language. The teachers' goal was to see to it that students learned the vocabulary and grammatical rules of English. And the goal of students, including me, was to pass an entrance examination for university rather than to use English for daily communicative interaction. So I guess that most of the students couldn't speak English well .
I think that English teachers should teach in English. I, of course, want to teach in English. The English class in the high school (and junior high school) is only place where students can learn useful English. Many students go to a supplementary private school and study English but the taught things there are only grammar and the way to get good score in English examination or test. So English teachers in high school have to teach more practical English .
In many school, the most widely applied method is no doubt the grammar translation method. But this teaching method is inadequate for English acquisition. I think that teachers should many opportunities to engage in conversational interactions in group and paired activities. These activities will be able to lead to increased fluency and the ability to manage conversations in English .
I heard the news that new school where focuses English would be established in Kanto soon. In the school, other subjects will be taught in English. The number of such the school may increase in future. English teachers will need higher English skills to teach. I will study hard and contribute to students' English learning as an English teacher."
1023_0109096.txt,de,merlin-de,paragraph-level,learner,B2,CC BY-SA 4.0,"Katharina Schmidt
Bahnhofsstraße 12
D-12345 Stadt X
Au-pair-Agentur Schultz & Partner
Regenstr. 101
90451 Nürnberg
                                            Stadt X, den 26. August 2011
Beschwerde wegen der Werbeanzeige für eine Au-pair-Stelle in Deutschland.
Sehr geehrte Damen und Herren,
heute schreibe ich Ihnen, weil ich ein Vierteljahr in einer Gastfamilie in Deutschland gegangen bin um als Au-pair Mädchen zu arbeiten. Jedoch war ich damit nicht zufrieden.
Meine Gastfamilie war nämlich nicht sehr freundlich. Sie haben nicht viel mit mir gesprochen und mein Zimmer war auch zu klein. Darüber hinaus war die Tochter von meiner Gastfamilie sehr schüchtern, deshalb habe ich nicht viel mit ihr gesprochen. Ich habe also keine Fortschritt in Deutsch gemacht aber meine erste Wille war mein Deutsch zu verbessern. Die atmosphäre war ebenfalls auch nicht gut.
Ausserdem möchte ich auch etwas über Ihren Service sagen. In Ihrer Werbeanzeige steht, dass Sie einen super-guten Service haben aber ich habe vielmal anrufen um mich zu beklagen wenn ich noch in Deutschland war aber Sie haben niemals geantwortet
Aus angegebenen Gründen fordere ich eine Entschädigung.
Mit freundlichen Grüßen
Katharina Schmidt"
1395_0000378.txt,it,merlin-it,paragraph-level,learner,A2,CC BY-SA 4.0,"Ciao Sabrina
come stai? Io sto bene!
Lavoro in una ditta a Città X e lì, mi piace molto lavoro è interessante e io vado d'accordo con i miei colleghi!
L'estate scorso,sono andata a Città X, per fare vacanze nel mare, era stupendo!
Spero che ci vediamo l'anno prossimo in Svizzera!
Tanti baci
Maria"
PA_2_11_5.1B.txt,pt,cople2,paragraph-level,learner,B1,CC BY-SA-NC 4.0,"Quando era pequeña todos <()> os dias estava com minha avô que tinha um grande jardim <()> onde eu brincava com os meus brincadeiras e com o cachorro da minha avô. Eu gostava de brincar com agua e terra que utilizava para cozinar quando brincava a Mamma casetta. Não gostava de brincar com Barbie o otras munhecas e sobretudo não gostava de estudar e ler. Muitas vezes brincava com meu primo que tem un ano mas que eu e com ele fazia brinadeiras engraçadas, por exemplo costruíamos, com troços de madeira e papelão, pequenas casa e carros, para não eram verdaderos. Quando não era da minha avô eu brincava no jardim da minha casa, com os meus amigos que viviam no meu mesmo bairro. Com ellos jogava nascondino, strega commanda colore, lupo mangia frutta, todas <()> brincadeiras onde se tem que correr. Todos junto se corria com a bicicleta e se andava aos colli."
Essee (6fcfeca6-8d6f-472e-8de2-a74eb3af8262).txt,et,elle,document-level,learner,B1,CC BY 4.0,"Minu arvates see loeng on kõige tähtsaim minu õppimises.
Teine asi on see, kuidas ma suhten selles.
Kõik vabapäevad ma õppisin need terminid mis võiksid olla kontroltöös.
Muidugi võib õpida pähe, aga teine asi on neid aru saada.
Näiteks morfeemide õppetus või palatalisatsioon - seda peab aru saada.
Terminite juurde pidin ma tooma näidendeid, nii oma, kui ka konspektist või raamatus.
Ma tulin kontroltööle tunnega, et ma kirjutan seda hästi.
Teised arvavad, et ma ülepingutan õppimist.
Ma saan aru, et see teadus on väga vajalik minu tulevikutöös, siiski leian et suurem tähtsus on keele grammatikas.
Õppija unustab mõiste olemasolust, ei te kus ja millal kasutada teatuid vorme.
Vaatamata sellele ma õpisin seda pähe ja hindan, et saan rahuldavat hinnet sellest.
Peale oma kontrolltöö saamist ma kohe pöördusin õppejõu juurde, et küsida oma vigadest.

Teel kohtus Mait ja kaebas temale oma murele.
Vaenelaps meeldis kõigile mitte võõrasemale."
VE_1_05_74.3R.txt,pt,cople2,paragraph-level,learner,A1,CC BY-SA-NC 4.0,Reciclagem é um tema frequente na televisão <mais> mas não é bem percebido pela gente que deveria ou seja a gente que ocupa as posições importante nas instituisois que podem fazer algo concreto para optimizar a recolha do lisco. A utilização de meios de tratamento<s> de resíduos alternativos ao reciclagem provocam serios problemas ao ambiente que vão se reflexir nas generaçois futuras. O reciclagem é <uma coi> algo que temos que fazer por respeito do ambiente e dos generaçois futuras.
AL_2_12_31.1I.txt,pt,cople2,paragraph-level,learner,B1,CC BY-SA-NC 4.0,"Há uma festa, cada ano, o primeiro fim de semana em Agosto, ésta celebra-se em Ribadesella, Astúrias. Mas que uma festa é uma competição, mas isto é a justificação que fazemos os jovens para ir e estar três dias num parque de campismo, estar na praia e estar a descansar três dias longe da cidade entre vacas e natureza. O que se faz, é o sábado as canoas saem da nascente do rio Sella, por isso chama-se Descenso de<l>o Sella, as competidores vão os primeiros e as pessoas que querem alugar as canoas põem-se detras, assim inicia o recorrido, há 30km, e é muito engraçado! Depois chegam a foz do rio, em Ribadesella, as pessoas esperam na praia para receber aos vencedores. O resto do dia, as pessoas estam na praia, há música, Sidra, a bebida típica de Astúrias, e também no parque de campismo, onde há um bom ambiente e pode-se estar lá tranquilamente, a única coisa pior, é que o duche está fria <e>, Asturias não é uma região conhecida pelo calor precisamente.
O melhor de tudo é à noite, há concertos e musica, a aldeia é muito pequena más na Festa podem ir até 2000 pessoas!
A única coisa turística, é uma gruta onde há pinturas rupestres, chama-se Tito Bustillo e são das mais conhecidas de Espanha. 
São umas festas muito<s> giras que sempre que posso, vou lá."
0809.txt,cs,merlin-cs,paragraph-level,learner,B1,CC BY-SA 4.0,"Ahoj Aleno!
Jak se máš?
Mám se moc dobře protože mám dovolenou. Ale jen dva týdni. Potom už chci pracovat na diplomce. Ještě nemám svou tému. Brzo se setkám se svým profesorem. Už se těšim na diplomku. O dovolené budu jet do Rakouska. Budu tam dělat pěší túry. Ale 13. 13. dubna ještě budu doma v Drážďanech Y a moc se těším, co přijedeš. Kdy dudeš na nádrazi ? Půjdu pro tebe a spolu pojedeme ke mně domů. Moje maminka konečně chce tě poznávat a už se těší. 
Můžeš mi poslat ten inzerát? Je to zajímavé pro mne. Kdy se koná prázdninový kurz a kolik to stojí? Moc ráda přijedu k tobě v létě. 
Uvidíme se v patku. Zatím ahoj, Dana"
1395_0001123.txt,it,merlin-it,paragraph-level,learner,A2,CC BY-SA 4.0,"Cari amici
Io sono a Città X, in Italia. Io frequento il corso di italiano. Io devo anche imparare a parlare d'italia. Mia insegnante è molto simpatica. A nostro corso, noi siamo dei studenti diversi. Inglesi, francesi, spagnoli e tedeschi. I collegi sono molto simpatico. Nel mio tempo libero, io visito la città e faccio di sport. Rimango ancora una settimana. A presto! 
Cordiali saluti 
Michele"
412_SEBG2027.txt,en,icle500,document-level,learner,C1,CC0 1.0 (Public Domain),"The Middle East crisis, terrorism threats, immigrant crisis, economies which are standing on a slippery slope, it seems as though the worldwide turmoil has no intention of settling down. And just as the world is suffocating in problems, the humanity stands its greatest test, are we looking past the skin color, religious belief, genders and all other categorizations, or are we still guided by the common human vanity and egoism?
Trouble and misery have always brought people together, as the old saying goes [Quotation] . And it might sound harsh, but there is something beautiful in seeing people come together, united, just for one cause - to help one another. The sense of equality which floods the masses gathered around the ones in trouble may be one of the requisites of the 21st century. We have all witnessed it. Last year we were all Charlie, Je suis Charlie, couple of years before that the world had turned all of its compassion to Japan, watching in dread the catastrophic events following the earthquake. And what about the crisis in Middle East and the rivers of people escaping the war, gushing at the borders of Europe. At first all of the border countries welcomed the immigrants, sensibly right?! [Quotation] these were some of the comments heard in every day's chatter... For a second it looked as the world had got a message, and that there were no stopping for the spirit of unity, equality, humanity and all thee unfaithful to the goodness in people would be converted.
But then, the rivers of people wouldn't stop gushing, and the world became afraid. The borders started to close for some of the refugees. It soon became clear that the selectiveness of the ""gate keepers"" was instructed from the high above, the politics and economy (read - money) had the key to better life. The humanity soon abolished their hope in equality which has become obsolete. The fear conjoined with the vanity of the people and the prejudices took place to common sense. Instead of uniting, the world is dividing, it seem that now more than ever the categories are visible, nationalities, skin color, religious beliefs, careers we are in, the money we earn. The xenophobic societies finally have finally arose as something acceptable. More than ever George Orwell is right: [Quotation] . We have put a value to human life. Simply it is not the same if a white European (or for that matter - American) person dies, or the Middle Eastern person's life is in question.
Even though one might argue that the dreams of equality are possible, and that we have achieved a lot in that area, still it is inevitable to notice all the inequality and selective practice of the basic human rights nowadays. There is no value to human life, we are all the same, the same food feeds us and the same diseases kill us. Who is to say that one is better than the other? Well, I'd like to say no one, but you and I know this is not true."
1325_1001010.txt,it,merlin-it,paragraph-level,learner,B1,CC BY-SA 4.0,"Residence del Lago
Lugano
Via Mulino
Maria Rossi
Città X
Strada Maggiore
Oggetti la viaggia al Vostro residence 
Spettabile Agenzia,
 sono Maria Rossi e Vi scrivo perché ho alcuni problemi con il Vostro appartamento. Dopo avevo letto il Vostro annuncio ho prenotato una vacanza nel Vostro villaggio turistico. Ma devo dire che non sono contenta delle cose perché la realtà e la cose scritte sul Vostro annuncio non sono simile. Ora colgo l'occasione per scrivere che cose mi fanno lamentare.
La prima cosa è, l'appartamento è vecchio, dopo l'aria condizionata non ha funzionata e sopprattutto la piscina era sempre sovraffollata. Il lago era lontano dall'appartamento ed erano pochi collegamenti. Per questi problemi non abbiamo potuto fare il bagno neanche in piscina neanche in lago. Così fare dello sport era difficile. 
A mio parere dovrete cambiare qualcosa perché in questo modo secondo me non Vi interessano la contentezza dei visitori solo i soldi. 
In attesa della Vostra risposta, colgo l'occasione per fare i miei distinti saluti, 
Maria Rossi 
01.01.2011, Città X"
1031_0003180.txt,de,merlin-de,paragraph-level,learner,C1,CC BY-SA 4.0,"Deutschlernen: sinnvoll oder ...?
Ich war schon dreißig, als ich mit Deutsch angefangen habe. „In meinem Rucksack"" hatte ich schon Russisch, Englisch, Latein, Französisch und Ukrainisch. Aber ich wusste, dass alle diesen Sprachen werden mir nicht helfen, da ich entschieden habe, in der Zukunft in Deutschland zu leben. Und ich war mir sicher: Ohne Sprache geht es nicht.
In erster Linie wollte ich von Anfang an mit den Menschen kommunizieren. Dann war für mich wichtig, eine Arbeitsstelle zu finden. Also für alle Lebensbereiche war es für mich wichtig, Deutsch zu beherrschen. Ob es für alle nötig ist? Natürlich nicht! Aber wenn man weiß, dass man zukünftig eine neue Sprache braucht - egal ob beruflich oder im Alltag, - dann muss man lernen.
Ich finde, es gibt keine „nützlichen"" oder „unnützlichen"" Sprachen. Es hängt nur von der könkreten Situation ab. Zum Beispiel, viele Firmen in Russland und in der Ukraine arbeiten zur Zeit mit deutschen Firmen zusammen. Auch in diesem Fall ist es sinnvoll Deutsch zu lernen.
Es gibt auch die Menschen, die einfach gern Sprachen lerne. Und je mehr Sprachen man gelernt hat, desto leichter lernt man eine neue.
Aber auch für die Einheimischen wäre es schön, ihre eigene Sprache besser zu können. Man merkt es bei den Jugendlichen, die oft Englisch wichtiger als Deutsch für ihre Zukunft finden. Und das ist wahrscheinlich eine Aufgabe für den Staat: Man sollte klar machen, dass die eigene Sprache am wichtigsten ist. Fazit: Sprachenlernen ist immer sinnvoll!"
0443.xml,en,cefr-asag,document-level,learner,B2,CC BY-NC-SA 4.0,"Hi {name},  Thank you a lot for this invitation ! I've never organized any birthday in the past but I imagine you have a lot of things to do before this party. So if you want I can help you for the preparation.   First I'll send to your friends the invitations, I can write them if you want ! Unfortunatly I'll not be able to prepare the dinner . You know I'm not a good cook so I prefer  you ask it to another person. After the meal I'll do the dishes and we could do an animation with the guests. The next day, I'll come back to clean the house with you. It will be a very good birthday !  With best wishes, {name}"
1365_0100119.txt,it,merlin-it,paragraph-level,learner,B1,CC BY-SA 4.0,"Città X, 10.12.2010
Caro Francesco,
Grazie per la tua lettera. Finalmente hai trovato un pò di tempo per gli amici. Meno male! Vedo che le cose sono andate bene per te nell'ultimo periodo.
Invece io ho avuto tanti problemi. Sai che mi sono traslocato in Svizzera per motivi di lavoro, la situazione in Spagna non è buona. Mi sono trovato alle prese con molto lavoro, la ricerca di un'abitazione, lo sdoganamento della macchina, ecc. Per fortuna, adesso sono più tranquillo.
Rispetto alla tua ricerca di lavoro, ti consiglio di visitare il sito d'internet internet.it. È una pagina molto utile. Molti colleghi di lavoro hanno trovato il loro posto in questa pagina.
Forse sai ancora che adesso anch'io imparo l'italiano. Qui nella Svizzera italiana, è molto utile. Inoltre volevo godere degli eventi locali, e la lingua aiuta molto. Purtroppo non ho molto tempo per studiare perché lavoro come un mulo.
Ma scusami, ho dimenticato di congratularti per il tuo successo con l'esame orale. Complimenti! Allora spero che mi visiti tra poco e parliamo tutto il giorno in italiano, ti piacerebbe?
Un abbraccio,
Michele"
